Language,Source,Date,Text
Lithuanian,lrytas.lt,2011/05/29,"Administracijos direktorius Antanas Navakauskas teigė, jog ši reforma – politikų valios vykdymas. Esą administracijoje yra nemažai viena kitą dubliuojančių pareigybių, todėl sistemą būtina optimizuoti."
Lithuanian,lrytas.lt,2011/09/12,"Čempionate pirmauja Prahos „Sparta“ (15 tšk.) lenkianti „Jablonec“, Libereco „Slovan“ ir Prahos „Bohemians 1905“ (po 13 taškų) ekipas."
Lithuanian,klaipeda.diena.lt,2011/01/20,"Mokslininkai pripažįsta, kad pamatyti gandrą sausio mėnesį yra visiškai neįtikėtina. Tačiau dabar jiems labiau rūpi, kaip padėti ilgakojui sulaukti pavasario."
Lithuanian,lzinios.lt,2011/12/07,Ramstis - šeima
Lithuanian,klaipeda.diena.lt,2011/12/07,"Į Kauną su „Panathinaikos“ dėl traumų neatvyko Kostas Tsartsaris ir Stratosas Perperoglou, neaišku, ar galės žaisti Aleksas Maričius."
Lithuanian,lrytas.lt,2006/03/13,"- Prezidento pageidavimas dėl alternatyvių kandidatūrų net buvo išsiųstas raštu, - apie prezidentūros pastangas išgirsti alternatyvių kandidatų pavardes pasakojo H.Šinkūnas. - Tai vėlgi labai retas atvejis. Šiaip jau institucijos vadovas turi rūpintis, kad jo teisme esančios pareigybės būtų laiku užimtos. Į tą raštą AT pirmininkas neatsakė. Kodėl negalima paprasto dalyko padaryti - trijų kandidatų su patarimu prezidentui pateikti? Visiškai lygioje vietoje susikūrusi problema. Net neturiu paaiškinimo, kodėl taip yra."
Lithuanian,klaipeda.diena.lt,2011/11/05,Grėsmė
Lithuanian,kauno.diena.lt,2011/12/10,"Paaugliškas smalsumas jau dabar kankina Simoną – ji žino, kad tai bus nemateriali dovana, todėl dar labiau džiaugiasi ir nekantrauja jos sulaukti."
Lithuanian,lrytas.lt,2011/12/05,"Patarčiau visiems vartoti mažiau produktų, kurie turi daug „E'', ir labiau pasirūpinti sveika mityba. Nes nei vitaminai, nei maisto papildai neatstos to, ką mums gali duoti natūralus ir teisingai vartojamas maistas."
Lithuanian,lzinios.lt,2011/12/06,"Taigi politikams reikia geresniems laikams atidėti partines kovas ir ambicijas būti vieninteliais tautos gelbėtojais. Šį kartą jau nebepadės atskirų asmenų ar grupių ryžtingi veiksmai, kad ir kaip juos vertintume. Pavienis ar grupinis ryžtingumas padėtį tik pablogins, o gal ir visiškai destabilizuos."
Lithuanian,lrytas.lt,2011/12/16,"Susirgus kreiptis pas gydytoją, atrodytų, normalu ir racionalu. Bet pas kokį? Galbūt pasikliauti „liaudies medicinos“ ekspertais? Penktadienio vakarą per „NTV Mir“ Aleksejaus Jegorovo laidoje „Visos Rusijos apgavystės istorija. Liaudies medicina“ žiūrovai sužinos, kokiais gydytojais iš tikrųjų galima pasitikėti, o kurie tik pelnosi iš gyventojų patiklumo."
Lithuanian,klaipeda.diena.lt,2011/11/01,"2011 metais sukurtas Bela Tarro filmo „Turino arklys“ yra įkvėptas filosofo Nyčės gyvenimą sukrėtusio įvykio: sakoma Turino gatvėje jis pamatęs baisiai mušamą arklį, stojęs jo ginti, netrukus susirgo rimta psichine liga dėl kurios likusius vienuolika metų bežadis išgulėjo lovoje."
Lithuanian,lrytas.lt,2006/05/01,"Manau, kad ir čia su izraeliečiais rasime bendrų ryšių ir šiame muziejuje papasakosime dviejų miestų istoriją paveikslais, autoriniais skaitymais ir teatro, šokio ir dainos trupių pasirodymais."
Lithuanian,lrytas.lt,2011/11/15,"Apie KLASCO ketinimus statyti dujų terminalą jau kalbama visu rimtumu. Netgi pradėti pasirengimo darbai - užsakytos studijos, kurios turės pateikti atsakymus į visus rūpimus klausimus. Deja, kol kas klaipėdiečių nuomonės šia tema dar niekas neklausia, bet žadama tai padaryti, rašo „Vakarų ekspresas“."
Lithuanian,klaipeda.diena.lt,2011/11/30,"Pranešama, jog internete pasirodę gandai apie grupės „Muse“ išsiskyrimą tėra apgaulė."
Lithuanian,lrytas.lt,2011/05/16,– Žmonėms patinka grožis. Visi turi skonį.
Lithuanian,klaipeda.diena.lt,2011/12/10,"Donatas tikino, kad jam nereikėjo susimokėti valstybei už jo mokslams Generolo Jono Žemaičio akademijoje išleistas lėšas. „Ištarnavau kariniame dalinyje visą tą laiką, kuris buvo numatytas mano sutartyje, pasirašytoje tuoj po akademijos baigimo. Todėl, taip sakant, nieko nelikau skolingas valstybei“, – paaiškino jis."
Lithuanian,klaipeda.diena.lt,2011/10/12,"Tarp didžiausius turtus susikrovusių parlamentarų, kaip ir iki šiol, nepralenkiamas buvo socialdemokratas Bronius Bradauskas. Jo ir sutuoktinės Danguolės sąskaita per pastaruosius šešerius metus pagausėjo daugiau kaip 16,65 mln. litų. Tuo pat metu Seimo Mišriai frakcijai priklausančiam Jonui Jagminui su žmona Audrone išgaravo daugiau kaip 5,6 mln. litų."
Lithuanian,lrytas.lt,2011/06/08,Trečiadienį Šilutėje dėl susidariusios padėties rengiamas ekstremalių situacijų komisijos posėdis.
Lithuanian,klaipeda.diena.lt,2011/12/07,Laidos „Mitų griovėjai“ (angl. „Mythbusters“) kūrėjų po neplanuotai pasibaigusio eksperimento su sunkiąja artilerija laukia nemalonumai.
Lithuanian,lzinios.lt,2011/11/08,"Savo naujausius kūrinius šiemet spalio pabaigoje O. Biryukov pristatė Maskvoje vykusioje ""Mercedes-Benz"" mados savaitėje (Mercedes-Benz Fashion Week Russia). Į ""Mados infekciją"" jis šįkart atvyksta kaip svečias."
Lithuanian,lrytas.lt,2011/12/18,"Tarp eksponatų – ir saldžios kiniškų porceliano vazų kopijos. Šokolado apsuptis maloni ir suaugusiam, o vaikams – tai lyg svajonės išsipildymas."
Lithuanian,klaipeda.diena.lt,2011/07/21,"Pasak bylą Kupiškio apylinkės teismui perdavusio Anykščių rajono apylinkės vyriausiojo prokuroro Ričardo Juozainio, nusikaltimų gamtai ir gyvūnijai tyrimą prokurorai vertina kaip vieną prioritetinių veiklos sričių ir bendradarbiauja su aplinkosaugininkais siekdami garantuoti geresnę gyvūnų apsaugą nuo neteisėto medžiojimo draudžiamu būdu ir priemonėmis, neleisti naikinti saugotinos gyvūnijos ir taikyti įstatymų numatytą baudžiamąją atsakomybę."
Lithuanian,lrytas.lt,2011/08/20,"* Įsiliepsnojus audringai diskusijai socialiniame tinkle, „Gedimino 9” atstovai pasinaudojo galimybe ją paslėpti. Todėl dauguma prekybos centro lankytojų Marijos nusiskundimo internete pamatyti negalėjo."
Lithuanian,lzinios.lt,2011/12/09,"V.Giržadas. Turi. Ir gal tai buvo tas atvejis, kai imantis valstybės institucijų prevencinių priemonių užkirstas kelias panašiems veiksmams. FNTT tiria nusikalstamą veiką ir nusikaltimus. Bankų sektorius gali būti kaip instrumentas, per kurį atskirais atvejais keliauja nusikalstamu būdu gautos arba įtartinos lėšos. Tokias operacijas pagal Pinigų plovimo prevencijos įstatymą vadiname įtartinomis. Jas FNTT turi teisę sustabdyti, kaip ir komerciniai bankai, kitos finansinės institucijos, kurios jas ir vykdo. Šios institucijos yra Pinigų prevencijos įstatymo subjektai. Per metus Lietuvoje sustabdoma ne viena tokia operacija."
Lithuanian,lrytas.lt,2011/11/22,"CSKA pirmauja turnyre pagal rezultatyvius perdavimus (vid. 19,4), praleidžiamus taškus (67,4). Maskvos klubas ne tik puikiai ginasi, bet ir užtikrintai puola – vidutiniškai renka po 85 taškus (3-ioji vieta). Rusijos čempionai, be to viso to, dar ir nuostabiai meta tritaškius (42 proc.). tuo tarpu žalgiriečiai gali pasigirti tuo, jog patikimai kovoja dėl kamuolių po savo krepšiu (vid. 26,2; 1-oji vieta)."
Lithuanian,lrytas.lt,2011/10/26,"Šių metų kovo mėnesį Vietname L.Karaliaus mylimoji patyrė motorolerio avariją. Atvirų kaulų lužių metu buvo nutrauktos dešinės kojos achilo sausgyslės, dalinai nutraukta pėda. Kone pusmetį po avarijos mergina vaikščiojo su ramentais."
Lithuanian,lzinios.lt,2011/02/21,"Kas galėtų paneigti, kad sąskaitos, kurios buvo pateiktos už gruodį, nebuvo tam tikras pagąsdinimas; žmonės neturės jokios išeities ir bus priversti renovuoti būstus pagal naująją nepatrauklią tvarką."
Lithuanian,klaipeda.diena.lt,2011/02/23,Azartiškiausiems ir labiausiai mėgstantiems riziką lažybų bendrovė siūlo statyti už „The Independent“ kūrinį „7th Bus“.
Lithuanian,lrytas.lt,2011/12/14,"Paslaptinga, ankstyva 36 metų Holivudo žvaigždės mirtis (gimė 1926 m. birželio 1 d., mirė 1962 m. rugpjūčio 5 d.) padarė ją nemirtingą. Kolekcininkai aukcionuose iki šiol graibsto Marilyn Monroe sukneles."
Lithuanian,lrytas.lt,2010/03/17,"Balta drobė lyg neaprėpiama dykuma. Aš leidžiuosi į nežinomybę, mane vilioja neatrasti, nepatirti dalykai. Nors aš turiu vidinius stabdžius, žinau, kad egzistuoja atskaita, tačiau visuomet balansuoju ant akimirkos ribos. Pagaunu reginį tarytum už uodegos ir laikau, kad neišnyktų kaip miražas. Menas juk emocionaliai suvokiamas, dažnai jį logiškai paaiškinti sudėtinga."
Lithuanian,lzinios.lt,2011/11/15,"Tėvystė B.Pittui reiškia pasikeitusią perspektyvą, poreikį rūpintis savimi ir rytus, skirtus vaikams."
Lithuanian,lrytas.lt,2006/02/22,"Juostų „Amerikietiškos grožybės“, „Kelias į pražūtį“ ir „Desantininkų“ autorius sakė mėgstantis leisti laiką su savo vaikais. Kai režisieriaus žmona Kate Winslet filmuojasi, jis prižiūri judviejų atžalas Joe ir Mia."
Lithuanian,lrytas.lt,2011/11/05,"— Mane labiausiai domina istorija. Kartą žaidžiant buvo klausimas apie Šventosios Romos imperatorius. Kurie jų trys iš eilės turėjo tą patį vardą, tik pirmasis jų — dar ir papildomą titulą?"
Lithuanian,klaipeda.diena.lt,2011/12/16,"Jeigu teismas pripažins jį kaltu išdavus valstybę, B.Manningui gresia 52 metai kalėjime arba mirties bausmė. Manoma, kad prokurorai jam reikalaus tik kalėjimo bausmės, pažymi BBC."
Lithuanian,lrytas.lt,2011/12/21,"Originalia Kalėdų programa stebinantis Čiurlionio kvartetas rengia staigmeną - kviečiasi dangiško skambesio pano fleitą. Gruodžio 29-osios vakarą Čiurlionio kvartetas koncertuos su pano fleitos virtuozu, visoje Europoje koncertuojančiu svečiu iš Moldovos Stefanu Negura. Skambės populiariausios klasikos aranžuotės pano fleitai ir styginiams."
Lithuanian,lrytas.lt,2011/11/05,"Kaip žurnalistui tvirtino jaunuolio močiutė, ji su savo sūnumi lapkričio 1-osios rytą, palikę namuose anūką su draugu, išvyko aplankyti artimųjų kapų. Likę namie abu jaunuoliai toliau gėrė, kaip jie patys tvirtino, stiprų alų. Buto savininkės anūkas žurnalistui prisipažino, jog sunkiai beprisimena, kas vyko išėjus močiutei ir jo tėvui."
Lithuanian,klaipeda.diena.lt,2011/12/06,"Jis pakartojo jau senokai Rusijos paviešintą mintį, kad SBO turi būti reformuojama, nes ji jau nebeatitinka šiuolaikinio pasaulio reikalavimų: „Akivaizdu, kad be gilios reformos, be jos pervedimo į stabilią teisinę bazę ESBO ir toliau praras savo aktualumą“."
Lithuanian,kauno.diena.lt,2011/07/12,"Šiltoji Golfo srovė silpnėja dėl naftos gavybos veiklos Atlanto vandenyne. To padarinys – klimatas Europoje ir visame žemyne keičiasi: žiemos tampa šaltesnės ir žiauresnės. Škotija jau patyrė to padarinius – net kelerius metus iš eilės šalyje, kur anksčiau žiemą niekas nematė sniego, dabar siaučia pūgos ir kausto šaltis. O Skandinavijoje bus dar blogiau. Gal todėl juos čia ir traukia?"
Lithuanian,lrytas.lt,2010/06/08,"Ir karo išvakarėse, ir jam prasidėjus, Berlynas ne kartą siūlė Lietuvai atsiimti Vilnių, tačiau Lietuvos vyriausybė, pritariant ir opozicijai, paskelbė šalies neutralumą."
Lithuanian,lrytas.lt,2011/12/06,"Ekstravagantiškoji Gaga ir Justin‘as Kalėdų Seniui jau nusibodo, tad aš jau žinau, kokią dainą dainuosiu jam, kai prašysiu po eglute padėti baltą ponį su rausvais karčiais. Man beliko sukurti melodiją... it enjoys eating nuts and has many charms..."
Lithuanian,lzinios.lt,2010/11/05,"K.Uoka. Jeigu norime, kad valstybės finansų kontrolės sistema veiktų efektyviai, pasiektų Vakarų lygį, turime pripažinti, kad ir šiandien tiek Audito komitetas, tiek Valstybės kontrolė dirba pusėtinai, o partijose nėra tinkamo požiūrio į valstybės finansų naudojimą. Ir neturime prokuratūros, teisėjų, kurie drįstų nuteisti sukčius. Todėl privalome sukurti vakarietišką sistemą, kuri šias problemas įveiktų."
Lithuanian,lzinios.lt,2011/10/09,"Sostinės medikai sako, kad norinčiųjų pasitikrinti šią savaitę padaugėjo keliasdešimt kartų."
Lithuanian,klaipeda.diena.lt,2011/10/03,"Policija šį rytą gavo pranešimą, kad automobilis „Mercedes Benz"" buvo pavogtas Ukmergėje. Pirminiais duomenimis, policijai apie vagystę pranešta melagingai."
Lithuanian,klaipeda.diena.lt,2011/01/24,"Ir vis dėlto pažiūrėkite į veidrodį – gal pamatysite, kas sukūrė virtualaus melo žiniasklaidos priemonių monopoliją, iš kurios laistomi purvu visi tie, kurie trukdo ir nemoka neva už reklamą. Gal veidrodyje pamatysite tuos, kurių šūkis – garbinti vagis, nusikaltėlius, iškrypėlius, jeigu jie dalijasi su jumis ir gerai moka."
Lithuanian,lrytas.lt,2010/09/19,"„Tabletę” belieka sudrėkinti vandeniu, ir ji kaipmat išsipučia į standartinio dydžio drėgną servetėlę."
Lithuanian,klaipeda.diena.lt,2011/08/01,"Be to, tokia jėgainė energiją gamintų ne tik dienos metu, bet ir naktį: šviesiu paros metu kaip reikiant įkaitęs žemės paviršius dar ilgą laiką kaitintų plėvele ar stiklu apgaubtą šiltnamio orą."
Lithuanian,lrytas.lt,2011/12/16,"Politologo nuomone, V.Surkovo paaukštinimas tarnyboje reiškia, kad, nors šalį apėmė protestai, V.Putinas, sugrįžęs į prezidentus, tebesilaikys savo griežtos linijos."
Lithuanian,lrytas.lt,2011/04/30,"Susipažino jie prieš 22 metus, dabar pora augina tris vaikus – 10 metų Marių, 8 metų Marią ir 3-ejų Valentiną."
Lithuanian,lrytas.lt,2011/11/07,"Pasak viešą laišką parlamentarams išplatinusio arkivyskupo, šis balsavimas prilygs moralės egzaminui, nes Seimo nariai „pademonstruos, kas jiems svarbiau: Lietuvos vaikų sveikata ir ateitis ar alkoholio gamintojų pelnas“, o tuo pačiu ir demokratijos egzaminui, nes parodys, ar parlamentarai girdi rinkėjų balsą."
Lithuanian,lrytas.lt,2011/10/18,"Jis pabrėžė, kad bet kuris smūgis Rusijai neišvengiamai susilauks atsakomojo branduolinio smūgio."
Lithuanian,klaipeda.diena.lt,2011/10/13,"Kiaulių kompleksas Jusevičių kaime per tris mėnesius turi būti uždarytas, nes ūkinė veikla čia, teismo teigimu, neteisėta."
Lithuanian,lrytas.lt,2011/08/26,"Ši tema nepraranda aktualumo, nes prieš porą dešimtmečių atsisakiusios vienos aprangos mokyklos vėl prie jos grįžta. Tai – ne tik būdas išvengti galvosūkio, kaip apsirengti, ar priemonė suteikti mokslams rimtumo."
Lithuanian,lzinios.lt,2011/12/14,Pinigų sutaupė
Lithuanian,klaipeda.diena.lt,2011/12/10,"Šeštadienį Vilniaus rotušėje už pilietiškumą, savanorystės plėtojimą ir kultūros tradicijų saugojimą bus apdovanotos trys Lietuvos bendruomenės."
Lithuanian,skrastas.lt,2011/12/21,"Pirmininkas sako dažnai atvažiuodavęs prie Kryžių kalno su užsienio turistų delegacijomis. Būdavo gėda, kai japonai žinodavo, jog šioje apleistoje koplyčioje popiežius laikė mišias."
Lithuanian,lrytas.lt,2011/08/16,"Dabar vilnietės namuose gyvena trys šunys, katė ir penki paukščiukai – amadinai."
Lithuanian,klaipeda.diena.lt,2011/11/23,50 šalies nevyriausybinių organizacijų parlamentarus yra paraginę atsispirti siūlymams atšaukti alkoholio reklamos draudimą.
Lithuanian,lzinios.lt,2011/10/29,"Elžbieta II 1,63 Jungtinė Karalystė"
Lithuanian,klaipeda.diena.lt,2011/11/14,Paskolas Šveicarijos frankais nuo 2008-ųjų kovo Lietuvoje teikęs bankas „Nordea“ pasiūlymą po kelių mėnesių nutraukė. Vis dėlto juo pasinaudoti spėjo 363 banko klientai. Šiandien dėl valiutos kursų svyravimo jie turi mokėti gerokai didesnes įmokas nei pirmaisiais metais.
Lithuanian,lrytas.lt,2006/10/24,"Seimo Aplinkos apsaugos komiteto pirmininku paskirtas medžioklės mėgėjas socialdemokratas Bronius Bradauskas, o jo pavaduotoju - socialliberalas Gintaras Jakavonis."
Lithuanian,klaipeda.diena.lt,2011/08/09,"Orientuotis aplinkoje ir atskirti produktus padeda lazeriniai tolimačiai bei vaizdo kamera. Antrame manipuliatoriuje įtaisyta nedidelė lopetėlė naudojamų produktų sumaišymui. Tiesa, iš pradžių maišymo metu robotui buvo reikalinga pagalba – reikėjo prilaikyti nuo maišymo judantį indą. Tačiau dar po kelių mėnesių tą jis jau sugeba padaryti ir pats. Toliau planuojama jį išmokyti paruoštą tešlą savarankiškai pašauti į orkaitę."
Lithuanian,lzinios.lt,2011/10/31,"Praėjus metams po instituto įsteigimo, jo administratorė Vilma Šniukštaitė BNS sakė, kad susidomėjimas kinų kalba ir kultūra išaugo dvigubai."
Lithuanian,lrytas.lt,2006/09/02,"A.Vaičiūnienė pasakojo, kad bitėms, lyg kokiems galvijams, taip pat reikalingos ganyklos. Specialiai vabzdžiams moteris sėja kelis hektarus ryškiaspalvių vaistinių žolių – facelijų."
Lithuanian,lrytas.lt,2011/10/18,Po sunkaus darbo turi būti dar sunkesnis darbas
Lithuanian,lrytas.lt,2009/09/08,"Ne kartą Vyriausybei siūlytos įstatymų pataisos, liberalizuojančios TAC veiklą, visada atsimuša kaip į sieną."
Lithuanian,lrytas.lt,2011/10/29,"Talibanas, kovojantis su Kabulo ir Vakarų šalių pajėgomis bei mėginantis susigrąžinti kontrolę Afganistane po dešimt metus trukusio kruvino karo, prisiėmė atsakomybę dėl šių atakų."
Lithuanian,lzinios.lt,2011/12/15,Rusijos krepšinio federacijos generalinė sekretorė Natalija Galkina:
Lithuanian,lzinios.lt,2011/12/19,"2006-2007 metais ""Vilniaus arsenalas"" įrašė ir išleido tris šio ciklo kompaktines plokšteles, kuriose kartu su šiais metais pasirodžiusia ketvirtąja plokštele iš viso skamba net 25 Lietuvos kompozitorių 2001-2010 metais sukurti kamerinių žanrų kūriniai."
Lithuanian,lrytas.lt,2011/10/03,"„Porsche“ klubas Lietuva vienija „Porsche“ markės automobilių gerbėjus, organizuoja įvairius laisvalaikio, autosporto renginius bei keliones, teikia informacija apie „Porsche“ automobilius, dalyvauja įvairiuose renginiuose kitose šalyse."
Lithuanian,lrytas.lt,2011/11/19,- Kiekvienas papasakotų skirtingą istoriją.
Lithuanian,lrytas.lt,2011/09/07,"Specialiųjų vaizdo efektų meistrai suvienijo praėjusio amžiaus vidurio kino žvaigždes su reklamoje pasirodančia Ch.Theron, kuri vaidina manekenę, besiruošiančią pasirodymui per mados šou Prancūzijos Versalio rūmų Veidrodžių salėje."
Lithuanian,lzinios.lt,2011/12/15,"- Tad kokios tos sampratos, laikotarpio fotografijos raidos ypatumai?"
Lithuanian,klaipeda.diena.lt,2011/12/20,"Gamykloje šiuo metu vyksta gamybinių pajėgumų didinimo darbai. Kompanijos finansų direktorius Charles Lin, duodamas interviu Reuters, pranešė, kad gamykla kol kas tik ruošiama savo pagrindiniam darbui, nors dalis linijų jau dirba testiniu režimu. Kitos gamyklos linijos šiuo metu tikrinamos prieš būsimą paleidimą."
Lithuanian,klaipeda.diena.lt,2010/12/06,"Jis minėjo, kad dabartinė laureatų rinkimo komisija jau baigia savo darbą, 2011-ieji bus paskutiniai šios komisijos kadencijos metai."
Lithuanian,lrytas.lt,2011/11/26,Virtuvės šefai paprastai kopijuoja receptus — juos truputėlį patobulina ir pristato kaip savo. Vis dėlto net ir klasikinius patiekalus kiekviena šeimininkė ruošia skirtingai. Laidoje “Skonio reikalas” maždaug 30 procentų receptų yra mano.
Lithuanian,lzinios.lt,2011/11/29,"Kur bus ieškoma pinigų LDK parkui įkurti, kai detalusis planas pagaliau bus parengtas, nei G.Songaila, nei K.Uoka neatskleidė."
Lithuanian,klaipeda.diena.lt,2011/11/24,"Trečiadienį muitinės pareigūnai sulaikė darbo drabužių siuntą, kurioje buvo paslėpta daugiau kaip 500 pakelių kontrabandinių cigarečių."
Lithuanian,kauno.diena.lt,2011/09/01,"Jos šiemet surengtos Latvijos teritoriniuose vandenyse. Šių pratybų tikslas – išvalyti Baltijos dugną nuo minų ir kitų užtaisų, likusių nuo Pirmojo ir Antrojo pasaulinių karų. Laivyno ekspertai sako, kad darbo čia užteks šimtui metų, praneša LTV „Šiandien“."
Lithuanian,lrytas.lt,2011/05/07,"Tačiau sukčiai, plėšikai, žudikai irgi tiki savo veiklos sėkme. Todėl tikėjimo vaidmuo yra dvejopas, nevienareikšmis, viskas priklauso nuo to, kas, ką ir kaip tiki. Buvo ir tebėra išlikusių daug primityvių, keistų, visiškai niekuo nepagrįstų tikėjimų, kurie tuščiai eikvoja žmonių dvasinę energiją, laiką, lėšas, o kartais net ir fiziškai juos žaloja. Pavyzdžiui, Japonijoje įsikūręs Aukščiausiosios tiesos kultas, vadovaujamas Shoko Asaharos, aiškino sektantams, kad jie turi būti pasirengę artėjančiai pasaulio pabaigai. Matyt, kad atrodytų įtikinamiau, kulto vadas nurodė surengti išpuolį Tokijo metro 1994 m. – 6 tūkstančiai žmonių buvo apnuodyta paralyžiuojančiomis zarino dujomis, 12 iš jų mirė. 1976 m. Gajanos džiunglėse nusinuodijo arba buvo nunuodyti 923 „Žmonių šventovės“, o 1993 m. „Saulės bažnyčios“ sektų nariai, tarp jų – daug vaikų..."
Lithuanian,lzinios.lt,2011/04/09,"Šiuolaikinė visuomenė ilgai vadovavosi nuostata - daugiau gaminantieji daugiau uždirba ir gali daugiau vartoti, todėl privalo būti laimingesni. Žmonės stengėsi ir stengiasi kuo daugiau uždirbti, kad pagerintų savo gyvenimą. Tačiau daugelyje Vakarų šalių pajamos XX amžiuje padidėjo keletą kartų, bet žmonės netapo laimingesni. Kodėl taip yra? Kokias pamokas ekonomistai ir politikai turėtų išmokti iš šios mįslės?"
Lithuanian,klaipeda.diena.lt,2011/07/18,"T.Osipova - pozicinio judėjimo ""Kitokia Rusija"" Smolenske aktyvistė nuo 2010 metų gruodžio 25 dienos laikoma suimta ir kaltinama narkotikų pardavinėjimu. Jos teismo procesas įžengė į šalių ginčų etapą. Jeigu bus paskelbtas kaltinamasis nuosprendis, jai gresia iki 10 metų kalėjimo."
Lithuanian,lrytas.lt,2009/05/12,"„Argi visuomenė tokiu būdu pati netampa „vaisingu lauku“., kurį žymi ne blokai ar užtvaros, o sanglauda ir gyvumas?“ - klausė Benediktas XVI, kuris trečiadienį aplankys palestiniečių pabėgėlius Vakarų Kranto Betliejaus mieste, gyvenančius prie pat Izraelio pastatytos skiriamosios sienos."
Lithuanian,lrytas.lt,2009/09/08,"„Už menkiausią pažeidimą servisas galėtų netekti licencijos ir tai jį drausmintų“, – svarstė pašnekovas. – Dabar juk „Transeksta“ tik pati save kontroliuoja“."
Lithuanian,vz.lt,2008/01/31,"Agentūros duomenimis, praėjusių metų ESD Latvijoje sudarė 25% BVP, Estijoje - 16%, o Lietuvoje - 13,7%. ""Fitch"" prognozuoja, kad šie rodikliai bus didžiausi iš agentūros reitinguojamų 105 valstybių."
Lithuanian,klaipeda.diena.lt,2011/11/30,"Pirmoji ambasados darbuotojų grupė jau yra Teherano oro uoste ir rengiasi išskristi į Dubajų, sakė vienas Europos diplomatas."
Lithuanian,klaipeda.diena.lt,2011/11/24,"Beje, italai, ispanai ir Lotynų Amerikos kino žiūrovai turės unikalią progą išgirsti aksominį aktoriaus balsą, kadangi ispanų ir italų kalbomis, kaip ir anglų kalba, Pūkį taip pat įgarsins pats A.Banderasas."
Lithuanian,klaipeda.diena.lt,2011/10/28,"Festivalio TARP atidarymo dieną – spalio 7-ąją Vilniuje pradėjusi veikti paroda spalio 14-ąją nukeliavo į Kauną, o penktadienį atidaroma Klaipėdoje."
Lithuanian,kauno.diena.lt,2011/11/12,Klaipėdos aps. VPK Klaipėdos r. PK Viešosios policijos skyriaus patrulių būrio patruliams vyras siūlė 100 eurų kyšį. Tarnybiniame automobilyje vyras pinigus padėjo tarp sėdynių.
Lithuanian,lrytas.lt,2010/11/16,"Vis dėlto pyktis gali ne tik išprovokuoti blogį, bet ir paskatinti teigiamiems pasikeitimams. Pyktis gali būti ir šventas. Pavyzdžiui, kai Jėzus iš šventyklos vaikė prekiautojus, tikrai negalėtume įsivaizduoti, kad su dideliu meilumu ir širdies romumu jis vartė jų stalus."
Lithuanian,lrytas.lt,2011/08/19,"Ketvirtadienį JAV lyderis Barackas Obama pirmą kartą pareikalavo, kad Sirijos prezidentas „pasitrauktų“ ir leistų patiems Sirijos žmonėms nuspręsti savo likimą."
Lithuanian,lzinios.lt,2010/05/28,G.Drėmaitė. Savivaldybė skyrė pinigų mediniams namams restauruoti.
Lithuanian,klaipeda.diena.lt,2011/10/28,"Restauratoriai pašalino nuo fasado Sovietų Sąjungos herbą, pakeisdami jį carinės Rusijos dvigalviu ereliu, kuris vėl tapo šalies simboliu žlugus komunistiniam režimui. Ant teatro uždangos taip pat nebebus sovietinio pjautuvo ir kūjo."
Lithuanian,lzinios.lt,2011/12/12,"Politikas Ž.Šilgalis sugeba įsipainioti į skandalus. Bet dėl nepriekaištingos reputacijos atsisakyti gyvenimo malonumų jis neketina. „Valdybos leidimų neprašiau ir neprašysiu. Tai yra mano principinė pozicija. Seimas nėra vaikų darželis. Pats turi planuoti savo laiką ir jausti atsakomybės ribas“, - laidoje „Užkalnio 5“ savo požiūrį dėstė Seimo narys."
Lithuanian,vz.lt,2011/10/14,"Savo ruožtu Niujorko policija praneša penktadienį suėmusi keliolika protestuotojų, pavyzdžiui, už šiukšliadėžių vartymą, butelių daužymą."
Lithuanian,lrytas.lt,2011/09/12,"– Yra posakis: gėlės mėgsta stiklą, kava – molį. Gal galėtumėte paaiškinti plačiau?"
Lithuanian,klaipeda.diena.lt,2011/10/30,"„Anksčiau šio uosto rekonstrukcijos darbų nepavyko pradėti, nes kilo problemų su šio keleivinio uosto įregistravimu, kadangi uosto akvatorija priklauso Šilutės rajonui. Mes negalėjome registruoti, nes Registrų centras neregistruoja uosto, esančio dviejose savivaldybėse. Dėl šios priežasties negalime gauti Europos Sąjungos lėšų ir galų gale jų įsisavinti“, – aiškino Neringos meras Antanas Vinkus."
Lithuanian,lrytas.lt,2011/08/15,"„Susipažinęs su Ineta šokių festivalyje negalėjau jos pamiršti. Pirmas įspūdis mane pribloškė: išvydau dideles akis ir dailų, riestą užpakaliuką."
Lithuanian,klaipeda.diena.lt,2011/07/14,"„Dar kartą noriu pabrėžti, kad Jūrų muziejus, išgabendamas delfinus į Graikiją, nepažeidė jokių įstatyminių nuostatų. Tikiu, kad šį skandalą sukėlę biurokratiniai valdžios įstaigų nesusikalbėjimai išsispręs”, - sakė Olga Žalienė."
Lithuanian,lrytas.lt,2010/05/24,Už aikštės ribų visiems magėjo atskleisti taktinį mūšį tarp jauno ir charizmatiško J.Mourinho bei patyrusio ir ne mažiau ambicingo „Bayern“ stratego Louiso van Gaalo.
Lithuanian,klaipeda.diena.lt,2011/02/02,"""Mes norime su Rusija pradėti platesnį dialogą apie netgi ir sunkius klausimus"", - sakė E.Ignatavičius."
