Language,Source,Date,Text
Korean,sportsseoul.com,2010/08/20,"와일드로즈 관계자는 ""한채영씨는 명품몸매, 패셔니스타로 인정받고 있는 만큼 여성 전용 아웃도어 만의 차별화된 강점인 스타일리쉬한 디자인과 기능성을 충분히 어필할 것으로 기대된다""고 말했다."
Korean,joongdo.co.kr,2010/06/10,"학부모, 운영위원, 교육관련 단체 등의 의견을 수렴하고 소통하며, 교육정책을 함께 생각해 나가야 된다. 또 8가지 선거가 동시에 실시되다보니 교육감 선거에 유권자 관심 면에서 저조한 면이 있었다. 그리고 순위 추첨에 의해 당락이 결정될 수 있다는 가능성이 제기되는 등 로또선거라고 폄하했던 것도 사실이다. 그러나 개표결과를 보면 유권자들이 얼마나 현명하고 준엄한 판단을 하고 있는가를 알 수 있었다."
Korean,donga.com,2011/05/10,"철학은 ‘왜?’라는 의문으로 다가오는 법이다. 그렇지만 행복한 순간에 나의 제자처럼 대부분의 사람은 ‘왜?’냐고 물어보지 않는다. 그것은 괜한 딴죽을 거는 것처럼 느껴지기 때문이다. 예를 들어 한창 연애 중인 사람이 자신의 애인에게 “왜 나는 너를 사랑하는 것일까?”라고 물었다고 하자. 아마 상대방은 바로 정색하고 물을 것이다. “이제 나를 사랑하지 않는 거니?” 철학자를 사람들이 피하는 이유도 바로 여기에 있다. 잘 지내고 있는데 항상 물어본다. 그러고는 우리가 무지하다는 것을 확인한 뒤 즐거워하는 것처럼 보이기 때문이다. 철학자들은 가학증 환자처럼 보이기도 한다. “왜 당신은 행복하다고 느끼는 건가요?” “왜 당신은 사랑한다면 결혼해야 한다고 생각하나요?” “왜 당신은 가족을 사랑의 공동체라고 믿고 있나요?” “왜 당신은 자본주의를 비판적으로 보지 않나요?” “왜 당신은 국가가 우리를 보호해준다고 믿고 있나요?” 등등. 아무런 문제도 없는 것처럼 보이는데, 그냥 받아들이면 되지 무엇 하러 이런 쓸데없고 불쾌하기 이를 데 없는 질문을 하는지 모를 일이다."
Korean,kado.net,2011/04/14,"용가자미는 가자미목 가자미과에 속하는 어종으로 몸 빛깔은 눈이 있는 쪽은 암갈색으로 약간 황색을 띠고 눈이 없는 쪽은 흰색이다. 우리나라 전 연안, 일본 연안, 발해, 동중국해에 분포하고, 서해안의 경우 가을이 되면 발해, 서해북부에서 남하하기 시작해 10월쯤 백령도 근해와 산동반도 근해를 거쳐 겨울철에 황해중부 해역(북위 35도)에서 3월까지 월동하고, 그 후 다시 북쪽으로 이동한다."
Korean,chosun.com,2011/05/23,원형탈모는 대부분 일시적이고 급격하게 나타나는 경우가 많아 조기에 치료하면 빠른 효과를 볼 수 있다. 하지만 탈모의 원인이 남성형 탈모증과 복합적으로 나타날 경우에는 전문가와 상담하는 것이 좋다.
Korean,sportsseoul.com,2011/03/16,특히 17일(목) 방송에서는 론칭 기념으로 전 구매 고객에게 목걸이를 증정할 예정이다. 또한 KBS 탤런트실 공식지정 에스테틱 ‘뷰티 플레이스’ 김재희 원장이 직접 출연해 최근 각광 받고 있는 오일을 이용한 화장법을 소개한다.
Korean,chosun.com,2010/02/09,Emergency Situation 3. 과다한 부엌일로 허리와 무릎에 무리가 왔어요!
Korean,chosun.com,2010/06/16,2. 두타연_계곡이 품은 역사
Korean,khan.co.kr,2010/08/11,#'얼짱' '지메시' 인정
Korean,donga.com,2008/09/03,○ 중증 디스크는 수술 필요
Korean,donga.com,2009/06/08,"그들은 옆방에서 문종이 게임을 마치기만을 기다린 듯했다. 그들이 총을 뽑기 전, 앨리스가 먼저 공중제비를 돌며 달려들었다. 앞선 사내 둘을 양발 차기로 쓰러뜨린 뒤 병식을 향해 외쳤다."
Korean,daejonilbo.com,2011/05/11,당진군드림스타트센터가 충청남도사회복지사협회로부터 사회복지봉사활동인증센터로 지정됐다. 당진군드림스타트센터는 이에 따라 사회복지증진을 위해 참여한 자원봉사자에게 봉사실적 인증서를 발급할 수 있게 됐다. 또 자원봉사자들은 봉사실적 관리를 통해 취업과 입학 등에 활용할 수 있다. 게다가 당진군드림스타트센터가 우수자원봉사자로 추천하면 각종 훈·포상과 표창 수상의 기회가 얻을 수 있다.
Korean,hankooki.com,2009/11/23,"파격적인 연기로 시선을 끌고 있지만, 최송현은 사실 이번 역할을 앞두고 심사숙고 했다고 한다. 섹시한 이미지가 지나치게 부각되는 것이 아닌가 하는 우려에서였다."
Korean,chosun.com,2008/01/22,"'트랜스 히말라야'는 히말라야 산맥 뒤쪽에 위치해 히말라야와 평행으로 달리는 산맥들을 가리키는 말로 티벳고원, 텐산산맥 등이 해당된다."
Korean,chosun.com,2006/03/17,결국 현재의 우리를 있게 했던 대한민국의 현대사는 결코 부정될 수 없는 발전의 역사를 걸어 왔다는 설명이다.
Korean,iusm.co.kr,2011/05/26,"이에 따라 국민권익위와 울산시, 시교육청, 태화학원 측은 지난 3월과 4월 각 한차례씩 협의회를 가졌다."
Korean,khan.co.kr,2010/12/14,벵거 감독은 14일 아스널 공식 홈페이지를 통해 공개된 인터뷰에서 “융베리가 그랬던 것처럼 박지성은 맨유 이적 이후 빅게임에서 중요한 골을 넣고 있다”며 “아스널과의 원정경기에서 두차례 골을 기록한바 있다”고 말했다. 이어 박지성에 대해 “융베리 같은 타입의 선수”라면서 “팀을 위해 뛰지만 골도 넣을 줄 안다. 박지성이 말을 많이 하지 않아서 그를 모를 때도 있지만 그는 효과적인 선수”라고 극찬했다.
Korean,chosun.com,2007/12/21,"기회만 된다면 일주일에 한번씩은 가고 싶은 곳입니다만, 그러기는 꽤나 비싼 까닭에 좋은날 좋은 사람과 한번씩 가게 될 것 같습니다. 전체적으로 깔끔하고 고급스러운 분위기구요. 가격대가 높다보니 젊은 사람들보다는 아무래도 30대중반 이상의 직장인이나 가족모임이 많습니다."
Korean,chosun.com,2009/11/28,"●한 걸음 또 한 걸음(염홍철 시집)=〈자화상〉·〈저 사람만 같았으면〉 등 삶의 의미를 묻는 시들이 담겼다. 시와정신사, 1만원."
Korean,khan.co.kr,2011/02/14,"보람을 느꼈다. 관객의 고운 마음을 지펴주는 순수하고 아름다운 영화를 하길 잘했다는. 불륜·살인·액션 등 너무 강한 게 많은 반면 고운 이야기를 담은 작품이 드물다는 데 대한 책임도 느꼈다. ‘군봉’을 빼닮은 남편이 고맙고, 늙을수록 부부밖에 없다는 걸 새삼 확인했다. 남편과 자식 등 가족에게 큰 짐을 주는 치매나 중풍만은 걸리지 않게 해달라고 기원했다."
Korean,naeil.com,2010/01/13,요즘 경제성장이 안 된다고 과거 권위주의 정권을 그리워하는 이들을 가끔 볼 수 있다. 박정희 정권 때 연평균 경제성장률이 9% 안팎이었으니 경제규모가 쑥쑥 커가는 것을 온 국민이 느낄 수 있었다.
Korean,chosun.com,2011/02/15,스마트폰 시장에서 종래의 존재감을 보여주지 못했던 마이크로소프트(MS)가 노키아와의 제휴를 기해 본격적인 반격의 기지개를 켤 수 있을지 주목된다.
Korean,chosun.com,2010/07/26,"서씨는 “그동안 연극해야겠다는 생각을 잊은 적이 한번도 없다”면서 “자꾸 미루다보니 12년이 흐른거지, 연극을 안하려 했던 것은 결코 아니다”라고 힘주어 말했다."
Korean,chosun.com,2010/04/27,"◇해운, 예상보다 1년 빠른 회복세...조선도?"
Korean,chosun.com,2009/07/15,"""'노래 혁명'이라고 들어보셨나요. 구 소련에서 독립하길 갈망했던 1990년엔 2만9000명이 모여서 금지된 에스토니아 전통 노래를 50년 만에 불렀어요. 그 이듬해인 1991년 소련에서 독립했지요. 참, 2001년 유로비전 송 콘테스트에서 에스토니아가 우승한 거 아실라나요? 한창 EU 가입 시켜준다 만다 말이 많았는데, 우승하고 나서 쭉 밀어붙여 2004년 결국 가입했잖아요, 하하하하."""
Korean,khan.co.kr,2011/02/14,"“그건 말하기 어렵다. 북한은 자체 기술이나 자본이 미약하다. 그러나 라진 일대를 중국의 힘을 빌려서만 개발한다고는 볼 수 없다. 국제적인 개발 차원에서 미국이나 프랑스 등도 투자할 수 있을 것이다. 북한은 자본이나 기술이 부족하기 때문에 어느 나라든, 어느 기업체와도 협력을 꼭 해야 한다. 북한은 러시아에 라진항 부두를 임대했고 중국에도 1호부두를 준 상황이며 앞으로 9호까지 개발할 예정이다. 개발권을 어디다 줄 것인지는 북한의 전략과 관계된다. 그러나 한국 측에 주기는 어려울 것으로 보인다.”"
Korean,chosun.com,2011/04/03,이에 앞서 김 본부장은 지난주 기자간담회에서 “협상 결과에 영향을 미칠 만한 중요한 오류는 없었다”고 밝혔다.
Korean,joongdo.co.kr,2009/11/26,▲우선 정치를 시작하니까 웃을 일이 없어져 아쉽다. 국회에 가서 환하게 웃고 싶지만 매일같이 싸우고 헐뜯는 모습만 보인 것 같아 국민들께 죄송할 뿐이다. 방송은 제 고향으로 항상 마음속에 두고 있다. 하지만 현재로서는 방송에 나가는 것 보다 후배들을 잘 양성하고 지원하는 것이 저의 미련을 채우는 방법이라 생각할 뿐이다.
Korean,chosun.com,2011/02/14,그러면서 “박물관 경영과 전문지식은 별개”라는 말로 서양미술 전공자도 국립박물관을 운영할 수 있다는 점을 강조했다.
Korean,hankooki.com,2009/11/04,"가계신용대출 감소 추세는 특히 저신용자에게 직격탄이 되고 있다. 한국신용정보가 최근 국회 입법조사처에 제출한 '신용등급별 가계대출 현황' 자료를 보면 신용평점 8~10등급의 저신용계층에 대한 은행의 가계대출 잔액은 올 6월 말 현재 20조5,900억원을 기록해 지난해 6월 말(21조4,400억원)보다 약 4%(8,500억원) 감소했다."
Korean,donga.com,2004/10/10,"그런 의미에서 수도 이전, 국가보안법 폐지, 친일과거사 규명, 언론관계법 문제 등에 대한 다수 국민의 반대 목소리를 겸허하게 정책적으로 수용하는 것이 진정한 참여정치다. 정부 여당이 강행하려는 이런 정책들은 다수 국민의 뜻을 어기면서 밀어붙여야만 하는 이른바 ‘사항강제’ 정책은 아니다. 지금 당장 처리하지 않고 내일로 미뤄지면 이미 늦어지는 화급한 정책사안은 아니기 때문이다."
Korean,khan.co.kr,2011/05/15,"메치니코프는 1908년 파울 에를리히 박사와 함께 ‘식세포 작용’에 대한 연구로 노벨 생리의학상을 받는다. 1882년 러시아 오데사대 교수직을 그만둔 메치니코프는 이탈리아 시칠리아 섬으로 이주했다. 그곳에서 불가사리와 해면이 먹이를 소화하는 방법을 연구하던 중 투명한 불가사리가 붉은 염료를 없애는 광경에 착안, 백혈구가 세균을 없애는 식세포 작용을 한다는 사실을 처음 밝혀냈다."
Korean,hankyung.com,2010/03/19,"""제품 광고나 상품 설명회에서 제품을 빛내 주는 일을 해요. 광고를 찍기도 하고요. 레이싱 모델은 다른 제품과 사람을 빛내 주는 서비스업이에요. 제가 그 자리에 있음으로써 도움을 줄 수 있다는 게 즐겁죠.스튜어디스를 지망하다 레이싱모델이 된 것도 다른 사람을 편안하게 만들고 기쁘게 해주는 서비스업이라는 점에서 비슷하다고 생각했기 때문이거든요. """
Korean,chosun.com,2009/06/18,이번 전시는 허 화백이 2004년부터 그려온 해바라기 작품을 한자리에 모은 것으로 〈불타오르는 해바라기〉 〈밤에 피는 해바라기〉 등 다양한 작품을 선보인다. (051)902-4453
Korean,donga.com,2009/06/23,"그때도 그랬다. 속도를 늦추기만 하면, 갑자기 으앙! 울음을 터뜨리거나 발을 동동 굴리거나 아예 핸들을 향해 달려들기도 했다."
Korean,chosun.com,2009/07/30,한 번쯤 이 거대한 청년 미술가 집단에 미술에 있어서의 아시아적 가치랄까 진정성 등 큰 주제를 던져주어 보는 것은 어떨까. '나'를 넘어 '우리'를 발견할 수 있도록.
Korean,joinsmsn.com,2011/05/29,MBC 주말극 '반짝반짝 빛나는'(반짝)의 시청률 상승세가 심상치 않다. 처음 10% 초중반대 시청률로 시작했던 '반짝'은 5월초까지 10% 중반을 유지하더니 어느 시점부터 20%대에 육박하는 시청률로 수직상승하며 시청률에 탄력이 붙기 시작했다.
Korean,joongdo.co.kr,2011/05/31,충주시 앙성온천관광협의회(회장 유홍무) 주최로 열리는 이번 휴양축제는 다양한 프로그램과 체험행사를 마련하고 주5일제 근무에 따른 휴일을 가족과 함께 즐기려는 관광객들을 유혹하고 있다.
Korean,chosun.com,2008/02/13,"이 캡틴은 ""일본에서는 요즘 사케를 맛과 향에 따라 '쿤슈(薰酒)' '소슈(爽酒)' '쥰슈(醇酒)' '쥬쿠슈(熟酒)' 네 가지로 나누고, 거기 맞춰 음식을 매칭한다""고 알려줬다. 쿤슈는 맛이 부드럽지만 향은 강해서 애피타이저나 식전주로 적합하다. 향기가 화려하고 맛이 상쾌하고 깨끗하다. 지방이 적은 요리, 생선, 조리하지 않고 재료 자체 맛을 살린 요리와 어울린다. 마시기 적당한 온도는 섭씨 10도 내외."
Korean,hankooki.com,2008/10/06,"남자라면, 고민할 법한 주제라 할 수 있겠다. 여기에 대한 남자들의 해법도 나름 재미있는데."
Korean,khan.co.kr,2010/09/05,▲조동찬 도루중 가벼운 부상···보호 차원서 강명구로 교체
Korean,daejonilbo.com,2008/12/18,고향내 풋풋한 수목원 거닐다 보면
Korean,jjan.kr,2011/05/01,"주요 검사내용은 수면 중에 뇌의 활동을 검사하는 뇌파를 비롯, 눈의 움직임에 따른 수면 단계를 판정. 급속안구운동을 하는 REM 수면단계를 파악하는 안전도 검사가 있다."
Korean,daejonilbo.com,2010/06/29,그렇다면 위에서 살펴보았던 두 가지 논지의 방향에 대해서 각각의 경우로 나누어 좀 더 구체적으로 사고를 진전시켜 보자.
Korean,khan.co.kr,2011/05/18,이러한 반전은 일단 의원들의 반발 심리가 배경으로 보인다. 권택기·장제원 의원 등이 그간 ‘발전적 해체’를 주장했으나 ‘새로운 한나라’를 축으로 한 쇄신파들의 공격이 거세지자 내부적으로 “우리가 지은 죄가 없다. 뭘 잘못했느냐”는 반발이 생겨났다는 전언이다.
Korean,joinsmsn.com,2011/04/10,4쿼터서 KT는 선수들이 적극적인 공격을 펼치며 점수 차를 줄이기 위해 최선을 다했다. KT는 로드가 골밑서 득점을 올리며 추격을 시도했지만 큰 점수 차를 만회하기에는 시간이 부족했다.
Korean,joongdo.co.kr,2009/11/26,"이 당선자는 어려운 시기 한나라당 대전시당위원장을 역임하며 당 재건에 주도적으로 나섰지만, 공천에서 탈락하는 어려움을 겪기도 했다. 이후 자유선진당 공천을 받아 출마, 41.37%의 지지율로 당선됐다."
Korean,hankyung.com,2011/05/29,▼이사회 시스템이 급변하는 모바일 시대를 따라잡지 못할 것 같은데요.
Korean,chosun.com,2011/05/19,검찰은 이씨를 서울구치소에서 광주교도소로 이감해 강도 높은 조사를 벌이고 있다.
Korean,chosun.com,2009/08/03,"20~23일 공지천 야외음악당 등에서 제5회 아카펠라페스티벌이 열려 국내 12개팀, 해외 3개 팀이 참가해 아름답고 화음을 선사하며 26~28일 춘천문예회관에서 제34회 대한민국관악경연대회가 이어진다."
Korean,joongdo.co.kr,2011/04/18,"① GS칼텍스정림주유소 (1,874원) 대전 서구 정림동 293-5 (04/18 08:16 기준)"
Korean,chosun.com,2009/06/16,중국의 유력 일간지와 카타르 알자지라 방송 등은 해녀 물질공연장을 찾아 해녀들의 해산물 채취 장면과 일상 등 제주 해녀의 삶을 취재해 상세히 보도하기도 했다.
Korean,sportsseoul.com,2010/03/10,"또한 데킬라를 이용해 마가리타에 딸기를 넣어 만든 ‘딸기 마가리타 칵테일’, ‘샴페인 & 휘핑크림을 얹은 생딸기’ 등의 독특한 메뉴도 추가돼 전혀 새로운 맛이 딸기를 맛볼 수 있다."
Korean,donga.com,2001/06/21,뭘 사지 않으면 동전을 바꿔주지 못하겠다는 태도와 이런 장면을 반미에 연결시키면서 사회운동이랍시고 수선을 떠는 것 중 어느 것이 더 저열한가? 혹은 한국인다운가? 참고로 난 요새도 시내에서 동전이 필요할 경우 껌을 산다.
Korean,hankooki.com,2007/01/22,"방송이 끝난 후 시청자 게시판에는 진행자와 패널의 자격을 의심하는 게시물이 잇달아 올라오고 있다. 방송 중 패널로 참여한 '붐'이 예언한 것처럼, '남희석의 발언'이 포털사이트 인기검색어에 등장했다."
Korean,khan.co.kr,2011/05/26,"연한 핑크 빛 드레스로 고급스러운 자태를 뽐낸 신세경은 고혹적인 아름다움과 우아함을 동시에 표현하며 보는 이들을 단숨에 사로잡았다. 신세경의 살구 빛 피부와 단아한 표정이 발레슈즈의 리본 컬러와 적절히 매치를 이루며 여성미를 물씬 느끼게 했고, 어깨선과 등을 드러낸 다른 사진에서는 가녀린 몸의 라인으로 발레리나 스타일을 완벽하게 표현했다."
Korean,donga.com,2009/10/10,"팅크웨어의 실사팀은 40여 명으로 전국 8개 애프터서비스 센터에 흩어져 근무한다. 이들이 하루 실사를 위해 달리는 평균 주행거리는 350∼400km. 오전 6시에 출발해 오후 8시까지 14시간을 길에서 보낸다. 쉽지 않은 일이라서 센터마다 2인 1조로 구성된 2, 3개 팀이 교대로 실사에 나선다. 한 명이 운전을 하고 다른 한 명이 디지털 카메라와 노트북 컴퓨터, 위성위치확인시스템(GPS) 기록장비 등을 이용해 경로와 지리정보 등을 입력하는 방식이다. 이들은 정보 활용도를 높이기 위해 목적지 건물에 주차가 가능한지, 각 건물의 출입구 위치는 어디인지까지 확인해 지도 제작에 반영한다."
Korean,hankooki.com,2010/01/28,도요타는 최대한 빨리 위기를 수습하고자 하지만 GM 등 일부 업체는 도요타 고객을 빼앗기 위한 마케팅 전술을 펼치는 등 도요타의 위기를 자신들에게 유리하게 활용하려 하고 있다.
Korean,hankooki.com,2010/08/08,"얼마 전만해도 건설사들은 가격할인에 대해 요지부동이었다. 미분양이 생기더라도 발코니 무료확장이나 중도금 무이자 알선 같은 가격외적 혜택을 줬을 뿐, 가급적 분양가 자체는 손대려 하지 않았다. 한 대형 건설사 관계자는 ""안 팔린다고 분양가를 낮출 경우 제값에 들어온 기존 입주자들과 마찰이 생길 수 있다""며 ""특히 분양이 저조하다고 해서 한번 분양가를 내려버리면 나중에 시장상황이 좋아져도 다시 올리기 어렵기 때문에 웬만해선 할인분양은 하지 않으려 한다""고 말했다."
Korean,hankooki.com,2009/10/29,"화장품 업체들이 과학적 성과를 인용해 제품 개발에 나서는 것은 어제오늘의 일은 아니다. 성분보다는 화장품 제형의 안정화 기술에 초점을 맞췄던 1970년대를 시작으로 비타민C와 토코페롤의 미백 보습 기능이 발견돼 비타민크림 전성시대를 열었던 80년대, 알파 하이드록시 액시드(AHA)와 레티놀, 콜라겐과 엘라스틴 같은 기질단백질과 멜라닌 형성 효소들을 효과적으로 제어하는 기술이 발전한 90년대를 지나 2000년대에 들어서면서 화장품은 보톡스 등 피부과 기술을 접목하는 동시에 바이오 기술을 통해 새로운 도약을 모색하고 있다. 특히 인간게놈연구는 화장품에도 '유전자지도를 응용하면 영원한 청춘이라는 인간의 욕망에 한발 더 다가설 수 있다'는 희망을 던져 줬다. 최근 쏟아져 나오고 있는 유전자 화장품들이 그 결과물들이다."
Korean,hankooki.com,2006/05/31,작품마다 다른 색의 연기옷을 입는 남궁민을 따가운 햇볕 아래로 불러냈다. 이 남자의 수상한 행보가 궁금해졌기 때문이다.
Korean,itimes.co.kr,2011/02/11,두 도로는 건설 당시 정부와의 최소 수익 보장률 협약에 따라 운영수입 보전금이 지급되고 있다.
Korean,joongdo.co.kr,2009/11/26,윤석연 유성장애인복지관장은 “이혜경 대표님은 그동안 장애인 등 소외계층 사람들을 위해 헌신적인 봉사를 하셔서 자원봉사대상을 드리게 됐다”고 밝혔다.
Korean,sportsseoul.com,2011/05/17,"개개인의 성적으로는 크게 뛰어나지 않아도, 팀으로 뭉쳤을 때 가장 위력을 보이는 팀이 바로 SK다. 특유의 끈끈한 팀 플레이와 김성근 감독의 탁월한 전략으로 올 시즌에도 승승장구 하고 있다. 최근 김광현, 송은범 등 주축 선발진이 연이어 이탈하는 모습을 보였지만, 전병두, 정우람, 이승호 등 화려한 계투진은 여전하다. 5회만 넘기면 큰 문제는 없어보인다."
Korean,chosun.com,2009/08/06,"한편, 지난해 KIAF의 경우 2007년에 비해 작품 판매액이 20% 줄어드는 등 2002년 이후 처음으로 판매액이 줄어들었던 만큼 미술 시장이 아직 침체해 있는 상황에서 올해 행사가 어느 정도의 성과를 거둘지 관심이다."
Korean,sportsseoul.com,2010/03/23,"주택규모별로는 모든 규모의 주택이 전 분기 대비 상승했으나, 135㎡ 초과 주택은 상대적으로 낮은 상승폭을 기록했다. 하지만 135㎡를 초과하는 대형주택은 모든 지역에서 100을 넘었고, 국민주택규모(85㎡) 초과 주택 역시 광주를 제외한 모든 광역시에서 100을 웃돌아 중대형 주택의 구입은 여전히 부담이 큰 것으로 분석됐다."
Korean,donga.com,2004/05/16,"북한이 차라리 은둔의 땅이라면 신비로움이라도 풍기겠지만 인위적인 이데올로기의 장막으로 가로 막힌 질곡의 땅이다. 북한정권은 자신의 주민을 핍박과 기아 속에 팽개쳐둔 채 남한을 향해 줄기차게 이데올로기성 ‘민족 공조’와 계급적 민족의식을 선동하고 있다. 그들은 ‘민족은 생물학적 표징에 의하여 구분되는 인종과 다르고’(정치사전, 415쪽), ‘사회주의적 민족은 노동계급이 주권을 잡고 생산수단의 사회적 소유에 기초하여 노동자 농민 근로인텔리 등이 (…) 서로 협조하고 방조하는 사회주의적 사회관계의 기본을 이루고 있는 민족’(사회과학강의, 415쪽)이라고 정의하고 있다."
Korean,sportsseoul.com,2011/05/23,"이날 재판은 지난 4월 18일 2차 변론준비기일 이후 1개월여만에 재개됐다. 비밀리에 진행됐던 이번 소송은 스포츠서울의 보도로 세간에 알려졌고 이지아는 지난달 30일 소송을 취하했다. 하지만 서태지 측은 ""유사한 소송의 재발을 방지하는 차원에서 확실히 매듭짓고 싶다""며 소취하 부동의서를 지난 17일 법원에 제출했다."
Korean,hankooki.com,2004/03/05,하지만 김이지는 이같은 주장에 대해 “사실이 아니며 모두가 음해성 루머”라고 말했다.
Korean,chosun.com,2009/04/24,"드라마 〈주몽〉에 출연했던 배우 이재용씨가 〈섞다〉중에서 낚시꾼이 대변을 보다가 변소에 빠지는 장면을 코믹하게 읽어 내려가자 문화센터는 웃음소리가 끊이지 않았다. 노숙자가 한 국숫집 주인에게 받은 감동을 기반으로 성공한 기업인이 된다는 내용의 〈깡통〉을 두 사람이 번갈아 가며 읽을 때는 훈훈한 감동에 눈시울을 적시는 사람도 있었다. 시민들은 ""함께 책을 읽는다는 것이 얼마나 즐겁고 재미난 '놀이'인지 이제 알겠다""며 입을 모았다."
Korean,khan.co.kr,2011/05/15,리그 1·2위를 달리는 두 팀간의 빅뱅을 앞두고 황선홍 감독이 선수들에게 이번 경기의 중요성을 강조한 문구였다. 선수들 스스로도 잘 알고 있지만 황 감독이 새삼 이번 경기를 앞두고 선수들의 마음을 다잡은 데에는 또다른 이유도 있었다.
Korean,chosun.com,2011/05/14,인터넷에서는 한팡이의 숙부가 시 공안분국 부국장이며 고모는 시 검찰원의 간부라는 말이 돌았다.
Korean,chosun.com,2008/01/10,"인천에서 '무한도전' 출연진들도 쉽게 건너갈 수 있을 것만 같은, 짧은 바다를 건너면 신도(信島)·시도(矢島)·모도(茅島)가 나란히 떠있다. 겨울 바다와 섬이 그리운 날 인천국제공항과 강화도 중간의 바다에 옹기종기 모여있는 '삼형제섬'을 찾아가자. 세 개의 섬은 모두 연도교(連島橋·섬과 섬을 잇는 다리)로 연결돼 있어 자동차로, 혹은 자전거로 세 개 섬을 두루두루 유람하기 좋다. 드라마 '풀하우스'와 '슬픈연가' 세트장이 시도에, '연인' 세트장이 신도에 있고 모도에는 조각공원이 자리잡고 있어서 젊은 연인들을 위한 데이트 코스로 특히 사랑 받는다."
Korean,naeil.com,2011/05/23,문의 :267-5573~4
Korean,chosun.com,2009/04/03,"“분단이 유용한 정치적 책략으로 간주되었을지는 모르지만, 그것이 땅에 터전을 두고 사는 사람들에게는 어떠한 의미를 가져다주었는지, 그 결과를 안고 살아가야 하는 그 사람들에게 분단이라는 것은 무슨 의미를 가져다주는지,(중략) 혹은 그 당사자가 남성, 여성, 아이들, 소수자라면 어떤 영향을 끼치는지… 이 모든 문제에 대해 우리는 지대한 관심을 기울여야만 하는 것이다”(16쪽)"
Korean,khan.co.kr,2010/08/05,당초 올 시즌 내 복귀가 힘들 것으로 봤지만 꾸준한 재활로 빠른 회복세를 보이고 있다.
Korean,itimes.co.kr,2011/05/27,"이에 따라 개정조례안에서는 제3조(사업) 2항의 '국가, 경기도, 도의회 및 시·군의 주요 현안 사항과 제도개선에 대한 조사·연구'에서 '국가'를 뺀 '경기도, 도의회 및 시·군의 주요 현안 사항과 제도개선에 대한 조사·연구'로 수정했다."
Korean,hankooki.com,2010/06/30,MCP는 P(주차)모드가 없다. R-N-A-M이 기어박스가 맡는 역할 전부다. 주차 때 기어를 중립으로 옮기고 시동을 끄면 주차브레이크가 잠긴다. 또한 주행시 가속페달을 밟는 것만으로 주차브레이크는 다시 풀린다.
Korean,chosun.com,2009/08/20,"▶고양 합창 페스티벌, 9월 2~12일 고양아람누리, 1577-7766"
Korean,hankooki.com,2011/05/26,"'뉴 아우디 A8L W12'는 알루미늄 바디 ASF(Audi Space Frame)를 비롯하여 신형 전자제어식 8단 팁트로닉 변속시스템과 풀타임 4륜구동 콰트로(quattro), 드라이브 셀렉트 등 아우디의 최첨단 기술들이 집약되어 있다."
Korean,hankooki.com,2011/02/11,"김 위원장의 생일은 고 김 주석의 생일인 태양절(4.15)과 함께 `민족 최대의 명절'로 지정돼 있으며, 북한 주민은 당일을 포함해 이틀간 쉬면서 경축 행사에 참여한다."
Korean,chosun.com,2009/11/02,"▶그랜드 앰배서더 서울=펍 레스토랑 '그랑아'에서는 30일(금) 오후 7시부터 다음날 새벽 2시까지 '2009 해피 할로윈 파티'를 선보인다. 파티 중에는 개그맨 조윤호와 권재관의 마임 및 개그쇼가 펼쳐지며, 다양한 경품을 건 러키드로 행사도 실시된다. 경품으로는 그랜드 앰배서더 서울의 인터내셔널 다이닝 레스토랑 '카페 드 셰프' 5만원 상품권, 뷔페 레스토랑 '킹스' 2인 초대권, 델리 케이크 쿠폰, 대한극장 영화 패키지권 등이 준비돼 있다. 4인 기본의 해피 할로윈 세트 메뉴도 별도로 마련됐다."
Korean,chosun.com,2010/06/28,“그때는 지금하고 많이 달랐지. 그날 잡은 고기들 중에 시장에 내다 팔만한 거 빼놓고 남은 고기들은 처치가 곤란했었어. 그래서 함께 모여 어죽을 끓여 먹었지”
Korean,naeil.com,2010/12/31,전쟁 공포와 안보 위기감에 국민 떨어
Korean,joongdo.co.kr,2011/05/05,온양여고(충남) 시절 발군의 실력을 자랑했던 류기연은 올해 온양여고 졸업 후 대전팀에 영입돼 올해 전국체전 성적 향상에 큰 힘이 될 전망이다. 각종 대회 출전 경험이 많아 노련미는 물론 실력과 승부근성도 탁월하다는 점이 장점으로 꼽힌다.
Korean,naeil.com,2011/05/13,"주차장에서 해인사까지는 약 1㎞정도 걸어야 했다. 예상 밖의 더운 날씨에 아이들은 지레 지쳐했지만 홍류동 계곡의 수려한 경관과 싱그러운 녹음, 오래된 나무가 만들어주는 그늘 덕분에 그리 힘들지 않게 해인사에 다다랐다."
Korean,joinsmsn.com,2011/04/23,이야기는 자연스럽게 디지털 기술 얘기로 흘렀다. 그의 창의적인 작업과 디지털 기기가 어떤 관계를 맺고 있는지 궁금했다.
Korean,sportsseoul.com,2011/03/08,"펀드와 랩어카운트의 또다른 차이점은 수익률의 ‘실시간 검색’의 차이다. 펀드는 수익률을 실시간으로 검색할 수 없는 데 반해, 랩어카운트는 자기계좌 안에서 자기자금의 운용내역과 수익률을 실시간으로 검색할 수 있다. 홈트레이딩시스템(HTS)에서 계좌번호만으로도 검색이 가능하며 증권사마다 HTS외에 인터넷으로 실시간서비스도 제공한다."
